chunk_id,text,source_type,label
lidl_plus_reviews_473,"| Lidl Plus
9dc411f3-80d0-46da-9e32-64775ae5a90a | The worst loyalty app I've used. Don't bother downloading. | Lidl Plus
657a1a9e-0b32-4cd6-9ff0-8826b8af3544 | Mostly very good.",review,
lidl_plus_reviews_474,"Had one instance where a coupon didn't work at checkout. | Lidl Plus
76b7bd3d-8fac-4ae2-8790-c9d8e93730e3 | Brilliant offers and a smooth app. Totally recommend.",review,
lidl_plus_reviews_475,"| Lidl Plus
007c4451-c0f8-44e4-9be3-b92fc0dbf992 | Okay app. Would benefit from being more stable and having better offers. | Lidl Plus
de01a203-6b06-40b9-a154-23f87cd7782e | Love the recipes section too.",review,
lidl_plus_reviews_476,"Great bonus feature. | Lidl Plus
ad3cf0aa-267f-4aba-a0e5-c8a19dadc3f2 | Good app with useful coupons. Sometimes the barcode scanner is a bit slow.",review,
lidl_plus_reviews_477,"| Lidl Plus
e9a3234e-57e0-4724-afb1-613995d65356 | Simple interface, great deals, reliable scanning. | Lidl Plus
1e64dcda-521a-458b-99d5-4017d31074ce | The coupons load instantly and scan without issues. | Lidl Plus
1df2cd2c-0620-48e0-8e2f-b2225e1cd3a1 | Very slow and unresponsive.",review,
lidl_plus_reviews_478,"Needs significant improvements. | Lidl Plus
460e769c-b909-46e8-89b3-5d60ca11069f | Couldn't shop at Lidl without this now. It's essential.",review,
lidl_plus_reviews_479,"| Lidl Plus
af556f86-49f7-472d-9a42-271e543f80b4 | Too unreliable for me to continue using. Needs major fixes. | Lidl Plus
1015465c-a025-429d-86e6-e5c41b38b05c | Good deals and easy to navigate.",review,
lidl_plus_reviews_480,"Loading can be slow in store. | Lidl Plus
7ac0386d-8b40-411f-b577-d75c11a561fa | The store locator is handy too. Great all-round app.",review,
lidl_plus_reviews_481,"| Lidl Plus
20dc5211-e0e7-42cf-8a67-02cfcda68b7c | Really love the digital receipts feature. So convenient. | Lidl Plus
92f2ff56-da11-4cac-bb00-e529cdea472c | Really enjoy using it.",review,
lidl_plus_reviews_482,"App loads well. Minor wish for more food category offers. | Lidl Plus
0729ef6c-9d0e-4b59-909b-fee7316170eb | Keeps logging me out.",review,
lidl_plus_reviews_483,"Very annoying and needs fixing urgently. | Lidl Plus
e110f5c6-5f19-427f-a5af-4411f15570cf | Five stars easily. The value you get from the coupons is unreal.",review,
lidl_plus_reviews_484,"| Lidl Plus
fca0eabd-2645-4448-a81d-e6e2d24f9ab9 | Quick, clean and full of great deals. Can't fault it. | Lidl Plus
7a4f1e1d-fdc7-46dc-8185-7501a26549f8 | I enjoy using it but sometimes the app is a bit buggy after updates.",review,
lidl_plus_reviews_485,"| Lidl Plus
a5792ff8-9b00-4ba5-9d52-65b59d5bdb70 | Never misses a beat. Completely reliable and very useful. | Lidl Plus
18329646-f2e4-4062-9c65-6d599333fbbb | It works most of the time which is just enough.",review,
lidl_plus_reviews_486,"Could be better. | Lidl Plus
2b9b96be-688e-4862-b966-1f5b14a3db66 | Works great at all Lidl stores I visit. Highly recommended.",review,
lidl_plus_reviews_487,"| Lidl Plus
b0942ced-51cf-4ce6-89f1-c9b7e6367a02 | Very handy app. The weekly offers are great. Just wish there were more of them.",review,
lidl_plus_reviews_488,"| Lidl Plus
25ef0e88-cc70-401f-ae83-1db4e2c3afe7 | Never ever works. Do yourself a favour and don't download. | Lidl Plus
4df1c80d-9847-49f2-a8da-291cbae8c275 | I save money every single shop.",review,
lidl_plus_reviews_489,"This app is brilliant. | Lidl Plus
32572e3a-1fd5-4f17-afcc-d677b9a13a29 | Love this app! The coupons save me so much money every week.",review,
lidl_plus_reviews_490,"| Lidl Plus
b9394226-ee60-4f4c-922f-2601639e2806 | The worst loyalty app I've used. Don't bother downloading. | Lidl Plus
131e1247-71f9-4493-8db9-50667ed67793 | The deals are there but the app itself needs a lot of work.",review,
lidl_plus_reviews_491,"| Lidl Plus
e6196ebc-ac5a-4c52-ad6d-0486ac03bada | Brilliant loyalty programme. Much better than competitors. | Lidl Plus
fe1c9e74-0bb7-4531-9ac8-5a8e0785fb89 | Five stars easily.",review,
lidl_plus_reviews_492,"The value you get from the coupons is unreal. | Lidl Plus
7161a39a-43e3-4f26-8751-579f4cb01b0e | Just okay. Nothing special about this app compared to other loyalty apps.",review,
lidl_plus_reviews_493,"| Lidl Plus
398aa24a-9700-4a75-a681-d5b5f7b79eba | Not terrible. Some good offers but reliability is an issue. | Lidl Plus
d79550c4-ccf9-4c72-ad6d-b27b3e2e6a7e | Really like the coupons.",review,
lidl_plus_reviews_494,"App can stutter sometimes but usually fine. | Lidl Plus
8b958a8c-db18-4862-a2b4-4b38f1a5fbd3 | The bakery discounts are my favourite. | Lidl Plus
e1c7b298-a89b-4a5b-a722-ed6ea433c496 | Quick, clean and full of great deals.",review,
lidl_plus_reviews_495,"Can't fault it. | Lidl Plus
5212543e-2235-41f2-b009-4b9f5b73cd62 | Nice app with genuine savings. The UI could be slightly more intuitive.",review,
lidl_plus_reviews_496,"| Lidl Plus
405c0673-d543-443d-b86a-ed079e08b4fc | The app is glitchy and slow. Not worth the hassle honestly. | Lidl Plus
205d0d9b-04f6-41e7-8394-d5d79a64ff0b | I'm always surprised by how good the deals are.",review,
lidl_plus_reviews_497,"Great app. | Lidl Plus
cb3064d1-3d97-489f-a9c7-96daa8ca5068 | Good app! Wish it showed more stores or had a better map feature.",review,
lidl_plus_reviews_498,"| Lidl Plus
8df2f287-63ec-4c7a-95c6-22092f4afb1d | Saves me a ton every shop. Highly recommend to all Lidl shoppers. | Lidl Plus
cee8ec41-01a5-4fa2-b7d4-edc5fb82e9eb | The bakery coupon alone makes this app worth downloading.",review,
lidl_plus_reviews_499,"| Lidl Plus
e234e9e2-cf16-4449-b21d-711c04fafbad | Sometimes works fine, sometimes freezes at the worst moment. | Lidl Plus
a9686012-5415-4962-8da4-60e0580ca94d | Brilliant offers and a smooth app. Totally recommend.",review,
lidl_plus_reviews_500,"| Lidl Plus
861a4602-8b16-486c-9082-744d0a3f789a | Average at best. I've had too many failed coupons at checkout. | Lidl Plus
66dd33ce-f6ff-4dd2-a2e3-f2767e2d1e9c | Simple, reliable and genuinely rewarding.",review,
lidl_plus_reviews_501,"| Lidl Plus
4bfa0fd9-8075-4275-87bf-14f5f2df53d0 | The app stole my voucher. Marked as used but never applied. | Lidl Plus
6c7de681-e6fa-4581-ac48-a49efe323508 | Middle of the road.",review,
lidl_plus_reviews_502,"Does the job but nothing special. | Lidl Plus
a93f77a4-d9cb-4c9b-a50c-21705386aeaa | Middling. Love the concept but frustrated by the bugs.",review,
lidl_plus_reviews_503,"| Lidl Plus
d54d4366-fe1b-4e99-8b6a-bbd1c14403e4 | I use this every time I shop at Lidl. Never miss a deal. | Lidl Plus
dda48651-cab5-42c3-8305-7c24da091fd0 | Waste of storage.",review,
lidl_plus_reviews_504,"Nothing works. Deleting immediately. | Lidl Plus
e3dc9110-e19b-4eb0-a1c2-2b8607f179ca | Three stars because it sometimes works brilliantly and sometimes fails.",review,
lidl_plus_reviews_505,"| Lidl Plus
2b9f7817-427b-48c3-b53b-28f745bdb63c | Okay but the app needs improvement. Too slow at times. | Lidl Plus
66a63f8a-b99b-4d46-b279-15388b10da40 | Poor experience.",review,
lidl_plus_reviews_506,"Coupons didn't apply correctly multiple times. | Lidl Plus
1c855d1c-eca2-48c8-b4f2-7cc8c33bb078 | Needs more work. The deals are okay but the app experience could be better.",review,
lidl_plus_reviews_507,"| Lidl Plus
fee4ac74-e9ae-43ad-b56a-d6637d74ae05 | The plus card works great and the app never crashes on me. | Lidl Plus
e079d63c-1b25-4c26-a932-ac932c98d2ea | Finally a loyalty app that actually works and gives real value. | Lidl Plus
f88ec039-35af-4ca1-9782-6e9f5a4c9735 | Just okay.",review,
lidl_plus_reviews_508,"Nothing special about this app compared to other loyalty apps. | Lidl Plus
ce9a8c16-6d29-4595-bfc7-d13925777538 | The offers are alright but the app design isn't great. | Lidl Plus
4858cf2d-8ff9-4726-8fbf-b87cfbdb8804 | Super app!",review,
lidl_plus_reviews_509,"Gets better with every update. | Lidl Plus
05dd9f4b-285f-484a-9333-3cd8bde3265b | The app just keeps getting better. Great updates recently.",review,
lidl_plus_reviews_510,"| Lidl Plus
3fd3063b-5087-470f-8051-fe4c45d95897 | Average app. Had some technical issues that were frustrating. | Lidl Plus
5a2512d1-a6b6-4271-ba25-7749c03906db | The scratch cards are fun and the rewards are genuinely useful.",review,
lidl_plus_reviews_511,"| Lidl Plus
65423612-5628-4869-b991-f27c057fa000 | App is okay. Not as polished as I hoped when I downloaded it. | Lidl Plus
1fb43754-c1df-4c08-a065-414e0fb4a7f7 | The app is fast and responsive.",review,
lidl_plus_reviews_512,"Great experience. | Lidl Plus
c57d2517-f0fe-4099-856b-ba6170c29a4a | The store locator is handy too. Great all-round app.",review,
lidl_plus_reviews_513,"| Lidl Plus
edf8132c-458d-4648-89e9-6b6805686504 | I enjoy using it but sometimes the app is a bit buggy after updates. | Lidl Plus
1a0f126c-a6fa-4a0e-9b53-8fa36fc3317e | I use it every single week. Wouldn't shop at Lidl without it.",review,
lidl_plus_reviews_514,"| Lidl Plus
2148942c-7d1e-464a-ae4d-b8c34ab42804 | Couldn't shop at Lidl without this now. It's essential. | Lidl Plus
f2bfc7f2-6469-4620-bc5f-4d4e4c788c16 | Complete garbage.",review,
lidl_plus_reviews_515,"Delete and don't look back. | Lidl Plus
4ef5b59e-0763-43be-bdd4-b20009eb393a | Really good app. The interface is clean and simple to navigate.",review,
lidl_plus_reviews_516,"| Lidl Plus
9db4dc4a-43b4-4906-b95d-6e1beae9dbf3 | The Plus Card is brilliant. Wish I'd downloaded it sooner. | Lidl Plus
1bed67dd-c17d-4d4f-8108-b3b6c2d18a07 | Really helpful for saving money.",review,
lidl_plus_reviews_517,"App can be a bit slow sometimes. | Lidl Plus
812dad30-b9cd-415a-b63a-e78df70d3713 | Useful app overall. Coupons work most of the time.",review,
lidl_plus_reviews_518,"Just had a couple of issues. | Lidl Plus
afda2884-ba78-4c5e-a40f-2b35f4d5fc03 | Three stars because it sometimes works brilliantly and sometimes fails. | Lidl Plus
bcbee3fb-d679-4a12-9dd2-76edb994a983 | Effortless to use.",review,
lidl_plus_reviews_519,"Scan and save. Simple as that. | Lidl Plus
ef32ff7b-8350-4e92-aaea-76c5f824c6d7 | Really helpful app.",review,
lidl_plus_reviews_520,"Minor suggestion: add a shopping list feature. | Lidl Plus
aaed4e3f-8a84-43fd-9836-ebda4b944fae | Brilliant loyalty programme. Much better than competitors.",review,
lidl_plus_reviews_521,"| Lidl Plus
bd88b15e-92e9-4473-96e1-976be3927ba9 | It's okay. Sometimes works, sometimes doesn't. Average experience.",review,
lidl_plus_reviews_522,"| Lidl Plus
5af0881c-2449-4d0d-b1f7-cd3acee0d270 | The bakery discounts are my favourite. | Lidl Plus
d1bc8aae-c448-4563-bf1e-6dcf196ce6af | Good app, love the discounts. Sometimes the QR code takes a few tries to scan.",review,
lidl_plus_reviews_523,"| Lidl Plus
6b93d404-5a39-4baf-bae3-0fb59200e868 | The deals are there but the app itself needs a lot of work. | Lidl Plus
9c07ba2c-3ea4-4583-ae16-81aa22d9f626 | Could be much better. App is slow and sometimes the coupons don't load.",review,
lidl_plus_reviews_524,"| Lidl Plus
73bfc2dd-e94a-4bfe-9898-b2fae847e450 | Five stars easily. The value you get from the coupons is unreal. | Lidl Plus
de2424e0-83b0-415a-bb60-3a8e7d1f7c73 | This app is an embarrassment for a company like Lidl.",review,
lidl_plus_reviews_525,"| Lidl Plus
1a3a41d0-6fe4-406c-ae00-9f8b6621b745 | Just okay. Nothing special about this app compared to other loyalty apps. | Lidl Plus
e9782a14-8ccc-462c-be03-f6030aaf7d1b | Nice app.",review,
lidl_plus_reviews_526,"Works well. Just occasionally the coupons take time to activate. | Lidl Plus
ebbfbe0a-4b08-4cf2-9df5-46ded3adc4e1 | Three stars because it sometimes works brilliantly and sometimes fails.",review,
lidl_plus_reviews_527,"| Lidl Plus
4bba6f1d-de7c-4ec5-8dfd-173c057a7aea | Works great at all Lidl stores I visit. Highly recommended. | Lidl Plus
75a8634f-a542-4c3a-ac7b-79a3c2fd3db0 | Never had a single problem with this app.",review,
lidl_plus_reviews_528,"It just works. | Lidl Plus
a310ec3c-1d21-4a97-8294-ce173be7e282 | Simple, reliable and genuinely rewarding. | Lidl Plus
f1af45e5-e938-4bc9-8512-7663835f5d84 | The scratch cards are fun and the rewards are genuinely useful.",review,
lidl_plus_reviews_529,"| Lidl Plus
18af8582-2595-4b9b-aa42-8c37d43e577f | The offers are alright but the app design isn't great. | Lidl Plus
d81c20c0-5c13-4e02-acfd-0536a680a1e5 | Very useful for saving money. The design is nice.",review,
lidl_plus_reviews_530,"A few small improvements needed. | Lidl Plus
b6c6378b-d136-4dee-873a-05396aedb8c5 | Top notch app with top notch savings. Well done Lidl.",review,
lidl_plus_reviews_531,"| Lidl Plus
80068618-9ab4-4dad-9861-c6e01baf153c | Super helpful for budgeting. I can see exactly what I'm saving. | Lidl Plus
328715d9-9991-4c1b-ac3a-5fb1d101c398 | The weekly coupons are so generous.",review,
lidl_plus_reviews_532,"Very happy customer. | Lidl Plus
9b3e9019-5a37-4e37-b8e5-d8ecca150d90 | My weekly Lidl run wouldn't be the same without this app. | Lidl Plus
e46ef4b8-3f46-479a-9195-cebd9c919006 | Very handy app.",review,
lidl_plus_reviews_533,"The weekly offers are great. Just wish there were more of them. | Lidl Plus
6f5faba4-b1f2-4ca0-895e-d262f0932026 | The concept is good but the app needs more polish.",review,
lidl_plus_reviews_534,"| Lidl Plus
0b6dca6f-b3e2-4fd8-bce5-eb29daca8af5 | Super easy to use and the savings are real. | Lidl Plus
f77974a0-7c3e-4b21-b675-c6cb365eda09 | This app is an embarrassment for a company like Lidl. | Lidl Plus
3febc3a6-0204-4664-bbf5-7738da94a9b8 | Best decision I made was downloading this.",review,
lidl_plus_reviews_535,"Love saving money. | Lidl Plus
fc849985-83b2-41a5-ac03-6c6446931a69 | Really love the digital receipts feature. So convenient.",review,
lidl_plus_reviews_536,"| Lidl Plus
db06c710-0d0d-4090-a8cb-3c67b60e52cb | Solid loyalty app. I do wish there were more offers for fresh produce. | Lidl Plus
4fe5fc3b-0285-475f-adc7-0ba820e7ffe6 | Do not download.",review,
lidl_plus_reviews_537,"This app is a complete mess. | Lidl Plus
2fab09a6-5f1e-46d4-a345-9975a2e2269e | Nice loyalty scheme. App performs well most days.",review,
lidl_plus_reviews_538,"Occasional hiccups. | Lidl Plus
ce45b100-d22c-4ae8-b1e5-59936fd8d703 | Love the savings but wish the app would remember my preferences better. | Lidl Plus
417251f9-4e5b-46d0-b9ce-545a6b96425a | Okay app.",review,
lidl_plus_reviews_539,"Would benefit from being more stable and having better offers. | Lidl Plus
fadb9536-0b2e-4266-8ba1-99eb2bb3b0c8 | I recommended it to my whole family. We all save money now.",review,
lidl_plus_reviews_540,"| Lidl Plus
fc195fc4-bf20-414b-96f5-dfba180e40e5 | Not terrible. Some good offers but reliability is an issue. | Lidl Plus
f989cfdf-3304-45ba-a0d7-45d52c98bbf0 | Brilliant loyalty programme.",review,
lidl_plus_reviews_541,"Much better than competitors. | Lidl Plus
1953878a-9607-497c-9173-c5bc0589df3e | Three weeks of trying and still can't get coupons to work. | Lidl Plus
6af2efd1-a200-46ff-bd27-10c88d8bab58 | Excellent app.",review,
lidl_plus_reviews_542,"Scans fast and the cashier always accepts it. | Lidl Plus
41ee5dec-5937-4079-a4ea-6d9856c8e69b | This app pays for itself in the first shop. Brilliant.",review,
lidl_plus_reviews_543,"| Lidl Plus
9f769d89-8707-4d5c-855b-7ba499045318 | Really poor performance. I'd avoid until major bugs are fixed. | Lidl Plus
b71fa637-a407-4e35-b41a-66208df12b37 | The coupons load instantly and scan without issues.",review,
lidl_plus_reviews_544,"| Lidl Plus
e6b74dce-2ce6-4c93-857d-f5f382f30b8e | Nice app. The plus card feature is great. Some occasional glitches.",review,
lidl_plus_reviews_545,"| Lidl Plus
763f44d1-6865-4273-9087-1d6b70c2c9b6 | Great app! The digital receipts are very handy. | Lidl Plus
5105f2ed-e1c0-4e7c-b1dc-9af696514161 | Can't get it to work consistently.",review,
lidl_plus_reviews_546,"Very disappointing. | Lidl Plus
79263026-81a6-4817-9fdb-8996ba6572e9 | I've been unable to log in for weeks. Support hasn't helped.",review,
lidl_plus_reviews_547,"| Lidl Plus
c98e7e1e-0bac-49f9-aa39-38ed9d0395ed | Needs more work. The deals are okay but the app experience could be better. | Lidl Plus
35628c04-2262-4b45-9027-bc302f9b186f | This app has completely changed how I shop at Lidl.",review,
lidl_plus_reviews_548,"| Lidl Plus
61d75f1e-da65-4356-9d82-10a6b7233962 | Solid app with good offers. I'd love more variety in the available coupons. | Lidl Plus
12e15141-d439-4834-98dc-f337a3e99820 | Not terrible but not impressive either.",review,
lidl_plus_reviews_549,"Room for improvement. | Lidl Plus
751b0ca5-e962-47a1-a71f-725d68419e64 | Not terrible. Some good offers but reliability is an issue.",review,
lidl_plus_reviews_550,"| Lidl Plus
fb835bb8-f618-42fb-839d-f5f8ef2b15f7 | OK app. The savings are modest. Expected more from a supermarket this size.",review,
lidl_plus_reviews_551,"| Lidl Plus
b19bbc2f-2370-480f-a5e4-c0e9f075c1d2 | I recommended it to my whole family. We all save money now. | Lidl Plus
bd2fa78a-9001-410c-9f91-348ab1927e5c | Works well.",review,
lidl_plus_reviews_552,"Only issue is that it sometimes logs me out unexpectedly. | Lidl Plus
51f97b88-231a-4956-a341-1fbb8cb18bb1 | Three stars because it saves me some money but is buggy. | Lidl Plus
39b496f2-d5b3-4c3e-95b0-c38d62104009 | The offers are alright but the app design isn't great.",review,
lidl_plus_reviews_553,"| Lidl Plus
6edce7c1-96d3-4816-b067-b298878703a2 | Fast loading, simple to use, great discounts. Brilliant. | Lidl Plus
fb7363ae-6407-4e2a-9eb2-ee5328c6b821 | The app is fine but the coupons aren't always useful for me.",review,
lidl_plus_reviews_554,"| Lidl Plus
46b0e4e0-be7c-45d6-8fc3-2e44e4591623 | The personalised coupons are a lovely touch. Very relevant offers. | Lidl Plus
623cc2c8-7b68-4f57-bc89-4c8b42d7809e | Always happy with the deals I find.",review,
lidl_plus_reviews_555,"Very satisfied customer. | Lidl Plus
41ed4abf-0d5b-45d0-91fa-52593b0c3ab8 | Great value app. Worked perfectly most of the time.",review,
lidl_plus_reviews_556,"Occasional freezing. | Lidl Plus
d5f633b0-c7eb-432c-8b4f-8f7f04842baa | Top notch app with top notch savings. Well done Lidl.",review,
